GameID,TeamAbbreviation,Agent
30709,"['END', 'END', 'END', 'END', 'END', 'BD', 'BD', 'BD', 'BD', 'BD']","['cypher', 'sova', 'jett', 'raze', 'omen', 'reyna', 'sova', 'omen', 'raze', 'cypher']"
30710,"['END', 'END', 'END', 'END', 'END', 'BD', 'BD', 'BD', 'BD', 'BD']","['jett', 'raze', 'astra', 'sova', 'viper', 'raze', 'sova', 'killjoy', 'astra', 'skye']"
30711,"['END', 'END', 'END', 'END', 'END', 'BD', 'BD', 'BD', 'BD', 'BD']","['jett', 'killjoy', 'omen', 'raze', 'breach', 'raze', 'omen', 'cypher', 'sage', 'skye']"
30712,"['Vora', 'Vora', 'Vora', 'Vora', 'Vora', 'hPw', 'hPw', 'hPw', 'hPw', 'hPw']","['cypher', 'raze', 'skye', 'omen', 'sova', 'jett', 'raze', 'cypher', 'sova', 'omen']"
30713,"['Vora', 'Vora', 'Vora', 'Vora', 'Vora', 'hPw', 'hPw', 'hPw', 'hPw', 'hPw']","['raze', 'killjoy', 'astra', 'sova', 'skye', 'raze', 'jett', 'sova', 'cypher', 'omen']"
30714,"['Vora', 'Vora', 'Vora', 'Vora', 'Vora', 'hPw', 'hPw', 'hPw', 'hPw', 'hPw']","['raze', 'killjoy', 'skye', 'sova', 'viper', 'raze', 'omen', 'jett', 'sova', 'sage']"
30718,"['BME', 'BME', 'BME', 'BME', 'BME', 'VVV', 'VVV', 'VVV', 'VVV', 'VVV']","['omen', 'jett', 'phoenix', 'sova', 'killjoy', 'sova', 'killjoy', 'omen', 'raze', 'phoenix']"
30719,"['BME', 'BME', 'BME', 'BME', 'BME', 'VVV', 'VVV', 'VVV', 'VVV', 'VVV']","['raze', 'sova', 'astra', 'killjoy', 'phoenix', 'raze', 'omen', 'sova', 'cypher', 'yoru']"
30724,"['AE', 'AE', 'AE', 'AE', 'AE', 'RL', 'RL', 'RL', 'RL', 'RL']","['sova', 'raze', 'killjoy', 'astra', 'phoenix', 'sova', 'reyna', 'killjoy', 'omen', 'jett']"
30725,"['AE', 'AE', 'AE', 'AE', 'AE', 'RL', 'RL', 'RL', 'RL', 'RL']","['phoenix', 'raze', 'sova', 'astra', 'killjoy', 'skye', 'phoenix', 'sage', 'brimstone', 'sova']"
30727,"['NXLG', 'NXLG', 'NXLG', 'NXLG', 'NXLG', 'XcN', 'XcN', 'XcN', 'XcN', 'XcN']","['viper', 'sova', 'reyna', 'killjoy', 'sage', 'sova', 'jett', 'killjoy', 'sage', 'brimstone']"
30728,"['NXLG', 'NXLG', 'NXLG', 'NXLG', 'NXLG', 'XcN', 'XcN', 'XcN', 'XcN', 'XcN']","['sova', 'brimstone', 'phoenix', 'sage', 'killjoy', 'brimstone', 'phoenix', 'raze', 'cypher', 'sova']"
30730,"['BME', 'BME', 'BME', 'BME', 'BME', 'BTR', 'BTR', 'BTR', 'BTR', 'BTR']","['sova', 'jett', 'phoenix', 'killjoy', 'omen', 'sova', 'jett', 'reyna', 'cypher', 'omen']"
30731,"['BME', 'BME', 'BME', 'BME', 'BME', 'BTR', 'BTR', 'BTR', 'BTR', 'BTR']","['raze', 'sova', 'phoenix', 'astra', 'killjoy', 'raze', 'sova', 'phoenix', 'brimstone', 'cypher']"
30732,"['BME', 'BME', 'BME', 'BME', 'BME', 'BTR', 'BTR', 'BTR', 'BTR', 'BTR']","['killjoy', 'sova', 'jett', 'reyna', 'omen', 'sova', 'killjoy', 'jett', 'raze', 'omen']"
30747,"['LT', 'LT', 'LT', 'LT', 'LT', 'LP', 'LP', 'LP', 'LP', 'LP']","['jett', 'sova', 'raze', 'omen', 'killjoy', 'omen', 'reyna', 'killjoy', 'sova', 'jett']"
30748,"['LT', 'LT', 'LT', 'LT', 'LT', 'LP', 'LP', 'LP', 'LP', 'LP']","['sova', 'omen', 'jett', 'raze', 'cypher', 'cypher', 'reyna', 'sova', 'jett', 'brimstone']"
30749,"['LT', 'LT', 'LT', 'LT', 'LT', 'LP', 'LP', 'LP', 'LP', 'LP']","['jett', 'viper', 'reyna', 'sova', 'sage', 'viper', 'sova', 'reyna', 'jett', 'sage']"
30750,"['KPC', 'KPC', 'KPC', 'KPC', 'KPC', 'ABC', 'ABC', 'ABC', 'ABC', 'ABC']","['reyna', 'omen', 'raze', 'killjoy', 'sova', 'killjoy', 'omen', 'phoenix', 'raze', 'sova']"
30751,"['KPC', 'KPC', 'KPC', 'KPC', 'KPC', 'ABC', 'ABC', 'ABC', 'ABC', 'ABC']","['raze', 'jett', 'omen', 'killjoy', 'sova', 'jett', 'reyna', 'killjoy', 'omen', 'sova']"
30774,"['FOX', 'FOX', 'FOX', 'FOX', 'FOX', 'gucc', 'gucc', 'gucc', 'gucc', 'gucc']","['omen', 'cypher', 'sova', 'phoenix', 'jett', 'sage', 'sova', 'jett', 'killjoy', 'omen']"
30775,"['FOX', 'FOX', 'FOX', 'FOX', 'FOX', 'gucc', 'gucc', 'gucc', 'gucc', 'gucc']","['raze', 'sova', 'killjoy', 'omen', 'sage', 'reyna', 'sage', 'killjoy', 'viper', 'skye']"
30783,"['E9', 'E9', 'E9', 'E9', 'E9', 'Exy', 'Exy', 'Exy', 'Exy', 'Exy']","['raze', 'omen', 'jett', 'killjoy', 'sova', 'raze', 'sova', 'killjoy', 'reyna', 'omen']"
30784,"['E9', 'E9', 'E9', 'E9', 'E9', 'Exy', 'Exy', 'Exy', 'Exy', 'Exy']","['sova', 'omen', 'phoenix', 'jett', 'killjoy', 'killjoy', 'sova', 'raze', 'omen', 'reyna']"
30806,"['ANB', 'ANB', 'ANB', 'ANB', 'ANB', 'NASR', 'NASR', 'NASR', 'NASR', 'NASR']","['raze', 'omen', 'cypher', 'sova', 'skye', 'jett', 'astra', 'skye', 'killjoy', 'sova']"
30807,"['ANB', 'ANB', 'ANB', 'ANB', 'ANB', 'NASR', 'NASR', 'NASR', 'NASR', 'NASR']","['raze', 'sova', 'omen', 'cypher', 'sage', 'skye', 'astra', 'jett', 'killjoy', 'sova']"
30808,"['ANB', 'ANB', 'ANB', 'ANB', 'ANB', 'NASR', 'NASR', 'NASR', 'NASR', 'NASR']","['raze', 'sova', 'sage', 'omen', 'cypher', 'raze', 'jett', 'astra', 'killjoy', 'breach']"
30839,"['NASR', 'NASR', 'NASR', 'NASR', 'NASR', 'ANB', 'ANB', 'ANB', 'ANB', 'ANB']","['skye', 'jett', 'astra', 'sova', 'killjoy', 'raze', 'skye', 'sova', 'astra', 'cypher']"
30840,"['NASR', 'NASR', 'NASR', 'NASR', 'NASR', 'ANB', 'ANB', 'ANB', 'ANB', 'ANB']","['jett', 'killjoy', 'astra', 'skye', 'sova', 'raze', 'sova', 'astra', 'cypher', 'skye']"
30841,"['NASR', 'NASR', 'NASR', 'NASR', 'NASR', 'ANB', 'ANB', 'ANB', 'ANB', 'ANB']","['killjoy', 'skye', 'jett', 'sova', 'astra', 'raze', 'killjoy', 'sova', 'sage', 'astra']"
30877,"['YaLLa', 'YaLLa', 'YaLLa', 'YaLLa', 'YaLLa']","['jett', 'omen', 'raze', 'sage', 'cypher', 'raze', 'reyna', 'omen', 'sage', 'cypher']"
30878,"['YaLLa', 'YaLLa', 'YaLLa', 'YaLLa', 'YaLLa']","['reyna', 'cypher', 'jett', 'sova', 'omen', 'cypher', 'sova', 'jett', 'phoenix', 'omen']"
30883,"['Duel', 'Duel', 'Duel', 'Duel', 'Duel', 'YaLLa', 'YaLLa', 'YaLLa', 'YaLLa', 'YaLLa']","['sage', 'raze', 'omen', 'cypher', 'jett', 'sova', 'cypher', 'phoenix', 'jett', 'omen']"
30884,"['Duel', 'Duel', 'Duel', 'Duel', 'Duel', 'YaLLa', 'YaLLa', 'YaLLa', 'YaLLa', 'YaLLa']","['jett', 'raze', 'cypher', 'omen', 'sage', 'omen', 'raze', 'jett', 'cypher', 'sage']"
30885,"['Duel', 'Duel', 'Duel', 'Duel', 'Duel', 'YaLLa', 'YaLLa', 'YaLLa', 'YaLLa', 'YaLLa']","['jett', 'raze', 'omen', 'sage', 'cypher', 'cypher', 'omen', 'raze', 'jett', 'sova']"
30886,"['Duel', 'Duel', 'Duel', 'Duel', 'Duel', 'YaLLa', 'YaLLa', 'YaLLa', 'YaLLa', 'YaLLa']","['omen', 'raze', 'jett', 'sage', 'cypher', 'jett', 'reyna', 'sage', 'sova', 'omen']"
30888,"['ORDER', 'ORDER', 'ORDER', 'ORDER', 'ORDER', 'BLISS', 'BLISS', 'BLISS', 'BLISS', 'BLISS']","['raze', 'sova', 'jett', 'sage', 'viper', 'jett', 'reyna', 'sage', 'viper', 'sova']"
30889,"['ORDER', 'ORDER', 'ORDER', 'ORDER', 'ORDER', 'BLISS', 'BLISS', 'BLISS', 'BLISS', 'BLISS']","['raze', 'sova', 'astra', 'jett', 'killjoy', 'jett', 'cypher', 'sova', 'astra', 'reyna']"
30894,"['ORDER', 'ORDER', 'ORDER', 'ORDER', 'ORDER', 'KNG', 'KNG', 'KNG', 'KNG', 'KNG']","['raze', 'jett', 'astra', 'sova', 'breach', 'sova', 'jett', 'brimstone', 'skye', 'viper']"
30895,"['ORDER', 'ORDER', 'ORDER', 'ORDER', 'ORDER', 'KNG', 'KNG', 'KNG', 'KNG', 'KNG']","['raze', 'sage', 'reyna', 'astra', 'killjoy', 'raze', 'breach', 'cypher', 'brimstone', 'sage']"
30897,"['BLISS', 'BLISS', 'BLISS', 'BLISS', 'BLISS', 'MF', 'MF', 'MF', 'MF', 'MF']","['raze', 'astra', 'jett', 'sova', 'killjoy', 'sova', 'omen', 'jett', 'cypher', 'breach']"
30898,"['BLISS', 'BLISS', 'BLISS', 'BLISS', 'BLISS', 'MF', 'MF', 'MF', 'MF', 'MF']","['cypher', 'sova', 'astra', 'sage', 'jett', 'reyna', 'omen', 'killjoy', 'jett', 'sova']"
30899,"['BLISS', 'BLISS', 'BLISS', 'BLISS', 'BLISS', 'MF', 'MF', 'MF', 'MF', 'MF']","['astra', 'raze', 'cypher', 'sova', 'jett', 'jett', 'cypher', 'sova', 'raze', 'omen']"
30900,"['KNG', 'KNG', 'KNG', 'KNG', 'KNG', 'MF', 'MF', 'MF', 'MF', 'MF']","['omen', 'sova', 'cypher', 'sage', 'phoenix', 'jett', 'cypher', 'omen', 'sova', 'reyna']"
30901,"['KNG', 'KNG', 'KNG', 'KNG', 'KNG', 'MF', 'MF', 'MF', 'MF', 'MF']","['sova', 'reyna', 'omen', 'killjoy', 'sage', 'killjoy', 'sova', 'jett', 'reyna', 'omen']"
30902,"['KNG', 'KNG', 'KNG', 'KNG', 'KNG', 'MF', 'MF', 'MF', 'MF', 'MF']","['sova', 'raze', 'brimstone', 'viper', 'skye', 'cypher', 'omen', 'raze', 'jett', 'sova']"
30935,"['Dece', 'Dece', 'Dece', 'Dece', 'Dece', 'Pola', 'Pola', 'Pola', 'Pola', 'Pola']","['skye', 'raze', 'sova', 'viper', 'omen', 'reyna', 'astra', 'jett', 'sova', 'cypher']"
30936,"['Dece', 'Dece', 'Dece', 'Dece', 'Dece', 'Pola', 'Pola', 'Pola', 'Pola', 'Pola']","['jett', 'reyna', 'sova', 'omen', 'killjoy', 'raze', 'reyna', 'cypher', 'sova', 'omen']"
30980,"['ORDER', 'ORDER', 'ORDER', 'ORDER', 'ORDER', 'DW', 'DW', 'DW', 'DW', 'DW']","['killjoy', 'raze', 'reyna', 'sage', 'astra', 'raze', 'omen', 'jett', 'breach', 'sage']"
30983,"['MF', 'MF', 'MF', 'MF', 'MF', 'PRDX', 'PRDX', 'PRDX', 'PRDX', 'PRDX']","['jett', 'raze', 'omen', 'cypher', 'sova', 'raze', 'cypher', 'sova', 'omen', 'jett']"
30995,"['PIR', 'PIR', 'PIR', 'PIR', 'PIR', 'AE', 'AE', 'AE', 'AE', 'AE']","['raze', 'jett', 'sova', 'killjoy', 'omen', 'astra', 'raze', 'sage', 'phoenix', 'sova']"
30996,"['PIR', 'PIR', 'PIR', 'PIR', 'PIR', 'AE', 'AE', 'AE', 'AE', 'AE']","['reyna', 'jett', 'killjoy', 'omen', 'sage', 'cypher', 'jett', 'sage', 'raze', 'omen']"
30997,"['PIR', 'PIR', 'PIR', 'PIR', 'PIR', 'AE', 'AE', 'AE', 'AE', 'AE']","['omen', 'reyna', 'sova', 'jett', 'killjoy', 'raze', 'omen', 'cypher', 'jett', 'sova']"
30998,"['BRN', 'BRN', 'BRN', 'BRN', 'BRN', 'WKR', 'WKR', 'WKR', 'WKR', 'WKR']","['sage', 'viper', 'reyna', 'jett', 'sova', 'sova', 'viper', 'sage', 'raze', 'killjoy']"
30999,"['BRN', 'BRN', 'BRN', 'BRN', 'BRN', 'WKR', 'WKR', 'WKR', 'WKR', 'WKR']","['breach', 'astra', 'killjoy', 'jett', 'sova', 'skye', 'sova', 'raze', 'brimstone', 'viper']"
31012,"['CBT', 'CBT', 'CBT', 'CBT', 'CBT', 'LT', 'LT', 'LT', 'LT', 'LT']","['jett', 'cypher', 'omen', 'phoenix', 'sova', 'cypher', 'reyna', 'sova', 'jett', 'omen']"
31013,"['CBT', 'CBT', 'CBT', 'CBT', 'CBT', 'LT', 'LT', 'LT', 'LT', 'LT']","['jett', 'raze', 'breach', 'cypher', 'omen', 'raze', 'sage', 'omen', 'killjoy', 'jett']"
31015,"['KPC', 'KPC', 'KPC', 'KPC', 'KPC', 'AEEC', 'AEEC', 'AEEC', 'AEEC', 'AEEC']","['sage', 'reyna', 'raze', 'brimstone', 'sova', 'sova', 'jett', 'breach', 'omen', 'cypher']"
31016,"['KPC', 'KPC', 'KPC', 'KPC', 'KPC', 'AEEC', 'AEEC', 'AEEC', 'AEEC', 'AEEC']","['killjoy', 'raze', 'omen', 'sova', 'jett', 'phoenix', 'omen', 'jett', 'sova', 'sage']"
31021,"['CBT', 'CBT', 'CBT', 'CBT', 'CBT', 'KPC', 'KPC', 'KPC', 'KPC', 'KPC']","['raze', 'phoenix', 'cypher', 'sova', 'brimstone', 'raze', 'reyna', 'brimstone', 'sova', 'sage']"
31022,"['CBT', 'CBT', 'CBT', 'CBT', 'CBT', 'KPC', 'KPC', 'KPC', 'KPC', 'KPC']","['reyna', 'sage', 'jett', 'omen', 'sova', 'raze', 'jett', 'omen', 'sage', 'sova']"
31023,"['CBT', 'CBT', 'CBT', 'CBT', 'CBT', 'KPC', 'KPC', 'KPC', 'KPC', 'KPC']","['jett', 'omen', 'phoenix', 'cypher', 'sova', 'raze', 'omen', 'sova', 'killjoy', 'jett']"
31024,"['CBT', 'CBT', 'CBT', 'CBT', 'CBT', 'KPC', 'KPC', 'KPC', 'KPC', 'KPC']","['jett', 'omen', 'phoenix', 'killjoy', 'sova', 'reyna', 'sova', 'killjoy', 'raze', 'omen']"
31025,"['CBT', 'CBT', 'CBT', 'CBT', 'CBT', 'KPC', 'KPC', 'KPC', 'KPC', 'KPC']","['jett', 'phoenix', 'brimstone', 'sova', 'cypher', 'brimstone', 'reyna', 'raze', 'sage', 'sova']"
31029,"['IG', 'IG', 'IG', 'IG', 'IG', 'SMP', 'SMP', 'SMP', 'SMP', 'SMP']","['jett', 'raze', 'sage', 'killjoy', 'omen', 'jett', 'omen', 'sage', 'cypher', 'sova']"
31030,"['IG', 'IG', 'IG', 'IG', 'IG', 'SMP', 'SMP', 'SMP', 'SMP', 'SMP']","['sova', 'viper', 'reyna', 'jett', 'sage', 'jett', 'raze', 'sage', 'sova', 'viper']"
31031,"['IG', 'IG', 'IG', 'IG', 'IG', 'SMP', 'SMP', 'SMP', 'SMP', 'SMP']","['sova', 'reyna', 'jett', 'cypher', 'omen', 'jett', 'reyna', 'sova', 'killjoy', 'brimstone']"
31032,"['AVEZ', 'AVEZ', 'AVEZ', 'AVEZ', 'AVEZ', 'NxS', 'NxS', 'NxS', 'NxS', 'NxS']","['raze', 'omen', 'sova', 'killjoy', 'sage', 'raze', 'sova', 'skye', 'killjoy', 'astra']"
31033,"['AVEZ', 'AVEZ', 'AVEZ', 'AVEZ', 'AVEZ', 'NxS', 'NxS', 'NxS', 'NxS', 'NxS']","['raze', 'sage', 'omen', 'killjoy', 'reyna', 'skye', 'raze', 'killjoy', 'viper', 'sage']"
31034,"['AVEZ', 'AVEZ', 'AVEZ', 'AVEZ', 'AVEZ', 'NxS', 'NxS', 'NxS', 'NxS', 'NxS']","['reyna', 'killjoy', 'sova', 'sage', 'viper', 'reyna', 'cypher', 'raze', 'sage', 'viper']"
31042,"['Free', 'Free', 'Free', 'Free', 'Free']","['raze', 'omen', 'sova', 'viper', 'skye', 'jett', 'sova', 'killjoy', 'raze', 'omen']"
31043,"['FL', 'FL', 'FL', 'FL', 'FL', 'SGG', 'SGG', 'SGG', 'SGG', 'SGG']","['raze', 'viper', 'skye', 'killjoy', 'omen', 'breach', 'killjoy', 'sage', 'jett', 'omen']"
31045,"['PACT', 'PACT', 'PACT', 'PACT', 'PACT', 'ES', 'ES', 'ES', 'ES', 'ES']","['killjoy', 'sova', 'phoenix', 'raze', 'omen', 'sova', 'omen', 'raze', 'killjoy', 'sage']"
31046,"['PACT', 'PACT', 'PACT', 'PACT', 'PACT', 'ES', 'ES', 'ES', 'ES', 'ES']","['raze', 'killjoy', 'jett', 'viper', 'sage', 'sage', 'sova', 'killjoy', 'jett', 'viper']"
31048,"['HEET', 'HEET', 'HEET', 'HEET', 'HEET', 'AVEZ', 'AVEZ', 'AVEZ', 'AVEZ', 'AVEZ']","['raze', 'reyna', 'sova', 'astra', 'sage', 'killjoy', 'reyna', 'omen', 'sova', 'phoenix']"
31049,"['HEET', 'HEET', 'HEET', 'HEET', 'HEET', 'AVEZ', 'AVEZ', 'AVEZ', 'AVEZ', 'AVEZ']","['sova', 'viper', 'sage', 'jett', 'killjoy', 'reyna', 'jett', 'sova', 'viper', 'killjoy']"
31054,"['SMP', 'SMP', 'SMP', 'SMP', 'SMP', 'IHG', 'IHG', 'IHG', 'IHG', 'IHG']","['jett', 'cypher', 'sage', 'astra', 'breach', 'raze', 'cypher', 'breach', 'viper', 'astra']"
31055,"['SMP', 'SMP', 'SMP', 'SMP', 'SMP', 'IHG', 'IHG', 'IHG', 'IHG', 'IHG']","['raze', 'jett', 'viper', 'sova', 'sage', 'reyna', 'viper', 'sova', 'killjoy', 'sage']"
31056,"['SMP', 'SMP', 'SMP', 'SMP', 'SMP', 'IHG', 'IHG', 'IHG', 'IHG', 'IHG']","['brimstone', 'sova', 'skye', 'jett', 'viper', 'viper', 'reyna', 'sova', 'astra', 'breach']"
31069,"['IHG', 'IHG', 'IHG', 'IHG', 'IHG', 'AVEZ', 'AVEZ', 'AVEZ', 'AVEZ', 'AVEZ']","['raze', 'viper', 'astra', 'breach', 'cypher', 'killjoy', 'raze', 'sage', 'jett', 'astra']"
31070,"['IHG', 'IHG', 'IHG', 'IHG', 'IHG', 'AVEZ', 'AVEZ', 'AVEZ', 'AVEZ', 'AVEZ']","['phoenix', 'sova', 'killjoy', 'sage', 'astra', 'killjoy', 'sova', 'jett', 'reyna', 'astra']"
31072,"['PACT', 'PACT', 'PACT', 'PACT', 'PACT', 'IG', 'IG', 'IG', 'IG', 'IG']","['raze', 'sova', 'viper', 'brimstone', 'killjoy', 'astra', 'killjoy', 'raze', 'skye', 'sage']"
31073,"['PACT', 'PACT', 'PACT', 'PACT', 'PACT', 'IG', 'IG', 'IG', 'IG', 'IG']","['raze', 'killjoy', 'phoenix', 'sova', 'omen', 'cypher', 'sova', 'omen', 'jett', 'yoru']"
31074,"['PACT', 'PACT', 'PACT', 'PACT', 'PACT', 'IG', 'IG', 'IG', 'IG', 'IG']","['skye', 'raze', 'killjoy', 'brimstone', 'phoenix', 'raze', 'skye', 'sova', 'astra', 'viper']"
31075,"['HEET', 'HEET', 'HEET', 'HEET', 'HEET', 'NxS', 'NxS', 'NxS', 'NxS', 'NxS']","['astra', 'viper', 'skye', 'yoru', 'sova', 'skye', 'viper', 'brimstone', 'raze', 'sova']"
31076,"['HEET', 'HEET', 'HEET', 'HEET', 'HEET', 'NxS', 'NxS', 'NxS', 'NxS', 'NxS']","['killjoy', 'sova', 'omen', 'yoru', 'sage', 'viper', 'raze', 'breach', 'sage', 'astra']"
31078,"['SMP', 'SMP', 'SMP', 'SMP', 'SMP', 'ES', 'ES', 'ES', 'ES', 'ES']","['viper', 'skye', 'jett', 'sova', 'brimstone', 'raze', 'cypher', 'brimstone', 'sova', 'skye']"
31079,"['SMP', 'SMP', 'SMP', 'SMP', 'SMP', 'ES', 'ES', 'ES', 'ES', 'ES']","['jett', 'raze', 'viper', 'sova', 'sage', 'sova', 'killjoy', 'sage', 'viper', 'jett']"
31087,"['HEET', 'HEET', 'HEET', 'HEET', 'HEET', 'SMP', 'SMP', 'SMP', 'SMP', 'SMP']","['skye', 'astra', 'yoru', 'viper', 'sova', 'brimstone', 'skye', 'viper', 'jett', 'sova']"
31088,"['HEET', 'HEET', 'HEET', 'HEET', 'HEET', 'SMP', 'SMP', 'SMP', 'SMP', 'SMP']","['skye', 'jett', 'viper', 'sova', 'astra', 'jett', 'brimstone', 'sova', 'viper', 'skye']"
31089,"['HEET', 'HEET', 'HEET', 'HEET', 'HEET', 'SMP', 'SMP', 'SMP', 'SMP', 'SMP']","['killjoy', 'sova', 'jett', 'viper', 'sage', 'raze', 'jett', 'viper', 'sova', 'sage']"
31093,"['NxS', 'NxS', 'NxS', 'NxS', 'NxS', 'ES', 'ES', 'ES', 'ES', 'ES']","['raze', 'viper', 'astra', 'sova', 'killjoy', 'killjoy', 'sova', 'brimstone', 'phoenix', 'viper']"
31094,"['NxS', 'NxS', 'NxS', 'NxS', 'NxS', 'ES', 'ES', 'ES', 'ES', 'ES']","['viper', 'astra', 'raze', 'sova', 'killjoy', 'sova', 'skye', 'cypher', 'raze', 'brimstone']"
31095,"['NxS', 'NxS', 'NxS', 'NxS', 'NxS', 'ES', 'ES', 'ES', 'ES', 'ES']","['cypher', 'sage', 'astra', 'raze', 'sova', 'killjoy', 'phoenix', 'sova', 'viper', 'brimstone']"
31096,"['IG', 'IG', 'IG', 'IG', 'IG', 'AVEZ', 'AVEZ', 'AVEZ', 'AVEZ', 'AVEZ']","['jett', 'astra', 'killjoy', 'skye', 'sage', 'killjoy', 'sova', 'jett', 'astra', 'reyna']"
31097,"['IG', 'IG', 'IG', 'IG', 'IG', 'AVEZ', 'AVEZ', 'AVEZ', 'AVEZ', 'AVEZ']","['jett', 'astra', 'sage', 'skye', 'cypher', 'jett', 'sova', 'killjoy', 'omen', 'phoenix']"
31098,"['IG', 'IG', 'IG', 'IG', 'IG', 'AVEZ', 'AVEZ', 'AVEZ', 'AVEZ', 'AVEZ']","['jett', 'skye', 'cypher', 'astra', 'sage', 'phoenix', 'astra', 'viper', 'raze', 'sova']"
31102,"['SMP', 'SMP', 'SMP', 'SMP', 'SMP', 'PACT', 'PACT', 'PACT', 'PACT', 'PACT']","['jett', 'skye', 'sova', 'brimstone', 'viper', 'skye', 'viper', 'astra', 'raze', 'phoenix']"
31103,"['SMP', 'SMP', 'SMP', 'SMP', 'SMP', 'PACT', 'PACT', 'PACT', 'PACT', 'PACT']","['breach', 'cypher', 'jett', 'sova', 'omen', 'viper', 'sova', 'killjoy', 'brimstone', 'raze']"
31104,"['SMP', 'SMP', 'SMP', 'SMP', 'SMP', 'PACT', 'PACT', 'PACT', 'PACT', 'PACT']","['jett', 'viper', 'sova', 'brimstone', 'skye', 'killjoy', 'phoenix', 'raze', 'sova', 'astra']"
31105,"['IHG', 'IHG', 'IHG', 'IHG', 'IHG', 'NxS', 'NxS', 'NxS', 'NxS', 'NxS']","['phoenix', 'sova', 'sage', 'astra', 'killjoy', 'raze', 'astra', 'viper', 'sova', 'killjoy']"
31106,"['IHG', 'IHG', 'IHG', 'IHG', 'IHG', 'NxS', 'NxS', 'NxS', 'NxS', 'NxS']","['raze', 'astra', 'reyna', 'breach', 'cypher', 'cypher', 'breach', 'raze', 'sage', 'astra']"
31111,"['AVEZ', 'AVEZ', 'AVEZ', 'AVEZ', 'AVEZ', 'SMP', 'SMP', 'SMP', 'SMP', 'SMP']","['jett', 'killjoy', 'reyna', 'sova', 'omen', 'jett', 'omen', 'sova', 'cypher', 'breach']"
31112,"['AVEZ', 'AVEZ', 'AVEZ', 'AVEZ', 'AVEZ', 'SMP', 'SMP', 'SMP', 'SMP', 'SMP']","['astra', 'sova', 'killjoy', 'jett', 'raze', 'jett', 'sova', 'skye', 'brimstone', 'viper']"
31113,"['AVEZ', 'AVEZ', 'AVEZ', 'AVEZ', 'AVEZ', 'SMP', 'SMP', 'SMP', 'SMP', 'SMP']","['sova', 'phoenix', 'astra', 'raze', 'viper', 'jett', 'sova', 'viper', 'brimstone', 'skye']"
31125,"['Inga', 'Inga', 'Inga', 'Inga', 'Inga', 'ITZA', 'ITZA', 'ITZA', 'ITZA', 'ITZA']","['sova', 'jett', 'raze', 'breach', 'omen', 'reyna', 'sova', 'raze', 'killjoy', 'astra']"
31126,"['Inga', 'Inga', 'Inga', 'Inga', 'Inga', 'ITZA', 'ITZA', 'ITZA', 'ITZA', 'ITZA']","['killjoy', 'sova', 'astra', 'skye', 'raze', 'sova', 'reyna', 'astra', 'cypher', 'raze']"
31128,"['TNET', 'TNET', 'TNET', 'TNET', 'TNET', 'LBRTY', 'LBRTY', 'LBRTY', 'LBRTY', 'LBRTY']","['astra', 'jett', 'raze', 'skye', 'cypher', 'jett', 'cypher', 'raze', 'sova', 'omen']"
31129,"['TNET', 'TNET', 'TNET', 'TNET', 'TNET', 'LBRTY', 'LBRTY', 'LBRTY', 'LBRTY', 'LBRTY']","['astra', 'raze', 'jett', 'cypher', 'skye', 'jett', 'raze', 'killjoy', 'sova', 'omen']"
31131,"['GEN', 'GEN', 'GEN', 'SLMY', 'SLMY']","['sova', 'omen', 'jett', 'sova', 'raze']"
31150,"['IHG', 'IHG', 'IHG', 'IHG', 'IHG', 'YA', 'YA', 'YA', 'YA', 'YA']","['phoenix', 'omen', 'jett', 'cypher', 'sova', 'omen', 'sova', 'phoenix', 'cypher', 'jett']"
31151,"['IHG', 'IHG', 'IHG', 'IHG', 'IHG', 'YA', 'YA', 'YA', 'YA', 'YA']","['raze', 'cypher', 'brimstone', 'jett', 'breach', 'reyna', 'astra', 'raze', 'cypher', 'sage']"
31152,"['IHG', 'IHG', 'IHG', 'IHG', 'IHG', 'YA', 'YA', 'YA', 'YA', 'YA']","['jett', 'phoenix', 'brimstone', 'sova', 'killjoy', 'jett', 'sova', 'killjoy', 'sage', 'astra']"
31153,"['IHG', 'IHG', 'IHG', 'IHG', 'IHG', 'YA', 'YA', 'YA', 'YA', 'YA']","['raze', 'sage', 'sova', 'viper', 'jett', 'jett', 'viper', 'reyna', 'sage', 'sova']"
31192,"['GTS', 'GTS', 'GTS', 'GTS', 'GTS', 'SBL', 'SBL', 'SBL', 'SBL', 'SBL']","['raze', 'reyna', 'skye', 'cypher', 'astra', 'omen', 'cypher', 'jett', 'breach', 'sova']"
31207,"['FPX', 'FPX', 'FPX', 'FPX', 'FPX', 'GMB', 'GMB', 'GMB', 'GMB', 'GMB']","['reyna', 'killjoy', 'sova', 'viper', 'skye', 'jett', 'sage', 'sova', 'cypher', 'viper']"
31208,"['FPX', 'FPX', 'FPX', 'FPX', 'FPX', 'GMB', 'GMB', 'GMB', 'GMB', 'GMB']","['raze', 'sova', 'cypher', 'omen', 'astra', 'breach', 'sage', 'cypher', 'jett', 'omen']"
31210,"['FNC', 'FNC', 'FNC', 'FNC', 'FNC', 'OXG', 'OXG', 'OXG', 'OXG', 'OXG']","['sage', 'skye', 'astra', 'killjoy', 'raze', 'astra', 'sage', 'cypher', 'sova', 'jett']"
